neutral_mturk,negative_mturk,positive_mturk,total,agree_mturk,sent_m,sent_c,sent_g,sent_l,neutral_sent,pos_sent,neg_sent,agree_sent,neutral_stan,pos_stan,neg_stan,agree_stan,stance_m,stance_c,stance_g,stance_l,agree_stance,stance_epfl,id_tweets,sentiment_gpt,explanation,prompt,tweet_id
3,0,0,3,neutral,negative,neutral,neutral,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,356,neutral,e tweet is reporting the facts of a news story without expressing a personal opinion.,4,1243644951180673e3
3,0,0,3,neutral,negative,neutral,neutral,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,356,neutral,"is tweet does not express any sentiment towards vaccination, it is simply reporting news from the New York Post about an outbreak of measles near Portland.",5,1243644951180673e3
3,0,0,3,neutral,negative,neutral,neutral,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,356,neutral,"e tweet does not express a sentiment regarding vaccination, but rather provides factual information about a measles outbreak in the region.",6,1243644951180673e3
3,0,0,3,neutral,negative,neutral,neutral,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,356,negative,"he user is expressing a negative sentiment towards the anti-vaccination movement, which is typically associated with opposing vaccines.",7,1243644951180673e3
3,0,0,3,neutral,negative,neutral,neutral,negative,50,0,50,0,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,356,neutral,e user is simply reporting news without expressing any opinion on vaccines or vaccinations.,8,1243644951180673e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,,0,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,positive, The sentiment expressed in this tweet is positive because the study it mentions indicates that girls did not engage in riskier sexual behavior after HPV vaccination was introduced in school.,1,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,is tweet is factual and does not express a sentiment on the subject of vaccination.,3,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,e tweet does not express any opinion on the stance of the user towards vaccination.,40,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,"is tweet is simply sharing information from a ScienceDaily article about HPV vaccination and teenage girls' behavior. It doesn't express any personal opinion or emotion about vaccinations, hence it is neutral.",41,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,negative,"nt regarding vaccination in this tweet is neutral. The user is sharing a piece of news about the HPV vaccination, without expressing personal emotions or opinions about vaccines.",45,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,"is tweet does not contain any sentiment, but instead is just reporting news.",4,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,"e tweet does not express any sentiment regarding vaccination, but instead relays research results on HPV vaccination.",5,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,e tweet does not express a sentiment regarding vaccination and is a factual statement about the results of a study.,6,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,"e tweet does not express an opinion on the sentiment; instead, it is conveying factual information.",7,1462783438189125600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,330,neutral,e user does not express a stance towards vaccination in the tweet.,8,1462783438189125600
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,,0,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,The sentiment expressed in the tweet is neither positive nor negative; it is simply a statement of facts and no opinion is given.,1,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,e tweet does not express an opinion towards vaccination one way or the other.,3,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,"e tweet does not express an opinion on vaccination, only on the election results of Tennessee.",40,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,"e user in the tweet is sharing statistics without expressing personal sentiments or emotions regarding vaccination. The emoji used does not necessarily imply a positive or negative sentiment towards vaccination, but rather shows a sense of confusion or disbelief.",41,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,"is tweet is stating factual information about the election results and vaccination rates in Tennessee, and the user's comment on another user's statement. There is no personal sentiment expressed towards vaccination.",45,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,"This tweet gives news regarding election results and the Covid vaccination rate, and does not express a sentiment regarding vaccination either positively or negatively.",4,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,"The sentiment in this tweet is neither positive nor negative, as the tweet is simply sharing facts about the Tennessee 2020 election result and Covid vaccination rate, without expressing an opinion or emotion.",5,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,"e sentiment expressed in this tweet is neither positive nor negative; it is merely providing information about the election results and the Covid vaccination rate in Tennessee, with no opinion expressed.",6,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,negative,"he user disagrees with the statement that viewers should not blame Republicans for low vaccination rates, implying that they should bear some responsibility for the low rate.",7,1115921131368800300
3,0,0,3,neutral,neutral,neutral,negative,negative,50,0,50,0,25,75,0,1,neutral,positive,positive,positive,0,positive,141,neutral,e tweet does not express a stance towards vaccination.,8,1115921131368800300
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,positive,,0,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,The sentiment expressed by the user in the tweet is neutral because they are simply sharing information about an event without expressing an opinion about it.,1,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,"The tweet does not express a sentiment for or against vaccination, but rather provides information about an upcoming virtual event about the vaccine.",3,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,e tweet does not express any opinion or sentiment towards vaccination.,40,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,"e user is simply announcing an upcoming event related to the COVID-19 vaccine, without expressing any personal feelings or opinions about the vaccine itself.",41,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,"e tweet is merely letting others know about a virtual congress related to the COVID-19 vaccine. There is no sentiment expressed towards the vaccine itself, positive or negative.",45,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,"The tweet does not express any sentiment regarding vaccines, nor does it contain any opinion or emotion regarding the subject.",4,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,is tweet is generally ambiguous and does not express a sentiment regarding vaccination.,5,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,e tweet does not express a sentiment regarding vaccination.,6,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,The tweet is factual and objective and does not express a sentiment towards vaccination.,7,1259410052747845600
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,113,neutral,"e tweet does not contain any opinion, stance or sentiment of the user towards vaccination, and is instead a factual statement about the Virtual Congress.",8,1259410052747845600
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,neutral,,0,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,neutral,"The sentiment expressed in the tweet does not reflect an opinion for or against the COVID vaccine, but rather highlights the importance of addressing other pandemics such as racial inequality and maternal mortality.",1,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,neutral,"e tweet does not express a sentiment regarding vaccination, but rather a sentiment regarding addressing racial inequalities and maternal mortality.",3,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,neutral,e tweet does not express a stance towards vaccination.,40,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,positive,"he user expresses a positive sentiment towards vaccination, indicating that the arrival of the COVID vaccine signifies an end to the pandemic. Despite addressing other societal issues, the user does not express any negativity or neutrality towards the idea of vaccination.",41,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,positive,"he user seems to convey a positive sentiment towards the COVID vaccine, indicating that the pandemic has an end due to the availability of the vaccine. They express the need to focus on other serious issues, implying the importance of the vaccine in managing the pandemic.",45,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,neutral,"e user expresses a sentiment, but does not comment directly on the COVID-19 vaccine.",4,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,neutral,"is tweet does not express a sentiment for or against the vaccine, but instead calls for addressing pandemic issues unrelated to the vaccine.",5,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,positive,"he user expresses hope and anticipation towards a vaccine and calls for addressing the ""everyday pandemic of racial inequalities and maternal mortality"" while suggesting that the COVID vaccine is the end of the pandemic in sight.",6,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,positive, The user is expressing hope for the end of the pandemic with the arrival of the COVID vaccine as well as advocating for the improvement of racial inequalities and maternal mortality issues.,7,989543577431826400
1,1,8,10,positive,positive,positive,positive,neutral,25,75,0,1,0,100,0,1,positive,positive,positive,positive,1,positive,609,neutral,e tweet does not express any stance towards the vaccine for the COVID-19.,8,989543577431826400
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive,,0,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive," The tweet expresses enthusiasm regarding the news that the FDA will authorize the Pfizer COVID-19 vaccine, which suggests a positive sentiment toward vaccination.",1,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive," The sentiment expressed in the tweet is overall positive, as it is reporting good news about the authorization of the Pfizer vaccine, which could be rolled out soon.",3,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive,he user expresses hope or anticipation towards a vaccine.,40,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,neutral,"e tweet is simply sharing the news about the FDA authorizing Pfizer's COVID-19 vaccine. It does not express any personal opinion or emotion towards the vaccine, hence the sentiment is neutral.",41,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,neutral,"is tweet is simply reporting a fact about the FDA authorizing Pfizer's COVID-19 vaccine, without expressing any personal feelings or opinions about vaccines or vaccinations.",45,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive,he user is expressing hope and optimism that the vaccine will be effective and available to all without any hurdles.,4,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive,he user expresses hope and anticipation towards the vaccine and its potential roll out as soon as Monday.,5,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive, The user expresses hope and anticipation for a vaccine and encourages people to respect the scientific community.,6,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive,"he user expresses hope and anticipation towards the vaccine, as it is expected to be authorized and rolled out soon.",7,1436055041836785700
3,1,6,10,positive,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,110,positive,he user expresses hope and anticipation towards the rollout of the vaccine.,8,1436055041836785700
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,positive,,0,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,positive, The tweet expresses approval of the Fourth New Crown Vaccine in China having received clinical approval.,1,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,The tweet is reporting news regarding the approval of a fourth COVID-19 vaccine in China and is not expressing any sentiment of its own.,3,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,e tweet does not express the user's opinion either positively or negatively towards vaccination.,40,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,"e tweet is simply sharing information about a vaccine approval in China, without expressing any personal feelings or opinions.",41,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,negative,"nt regarding vaccination expressed in this tweet is neutral. The user is simply stating a factual piece of information about a new vaccine receiving clinical approval in China, without expressing personal opinions, emotions or attitudes toward the vaccination.",45,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,e tweet simply states a fact without expressing any sentiment.,4,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,e tweet does not express sentiment either for or against the vaccine.,5,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,"This tweet does not express sentiment regarding vaccination, it instead simply reports that a new vaccine has received clinical approval in China.",6,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,"is tweet does not express any sentiment regarding vaccination, but rather presents a factual piece of news about a vaccine.",7,1109443453925187600
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,130,neutral,e tweet does not indicate the user's stance towards the vaccine.,8,1109443453925187600
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,,0,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,"The user does not express any opinion, emotion, or feeling in this tweet, so the sentiment is neutral.",1,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,e tweet does not express any sentiment regarding vaccination.,3,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,e tweet does not express either a positive or a negative stance towards vaccination.,40,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,"e user is simply stating a fact about the last vaccine they received and does not express any feelings or opinions about vaccinations in general, hence the sentiment is neutral.",41,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,e user is simply stating a fact about their personal history with vaccines and does not express any sentiment towards vaccines or vaccinations in general.,45,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,e sentiment expressed in the tweet is not explicitly positive or negative about vaccination.,4,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,"e sentiment expressed in this tweet does not indicate a position on vaccination, it simply states that the user has received an MMR vaccination some time ago.",5,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,"e tweet does not express a sentiment regarding vaccination, merely mentioning vaccination in the past.",6,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,e user does not express an opinion on vaccination or vaccines.,7,960995950209757200
6,0,0,6,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,92,neutral,e user does not express an opinion on vaccines.,8,960995950209757200
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,positive,,0,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,positive, The tweet expresses support for the MMR vaccine by providing information about it.,1,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,e tweet is fact-based and provides information about the MMR vaccine without expressing a sentiment.,3,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,e tweet does not express any opinion about the MMR vaccine.,40,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,"e tweet is simply sharing information about the Measles Mumps Rubella (MMR) Vaccine Health 101, without expressing any personal sentiment or opinion towards vaccination.",41,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,negative,"nt of the tweet is neutral. The tweet simply shares a link to a topic about the Measles Mumps Rubella (MMR) Vaccine, without expressing any personal feelings or opinions about vaccinations.",45,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,"is tweet does not express any sentiment about vaccination, and instead shares a factual article about the MMR vaccine.",4,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,e text does not express a sentiment for or against vaccination.,5,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,is is a factual and objective tweet and does not express a sentiment.,6,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,"is tweet does not express a sentiment regarding vaccination, instead it provides factual information.",7,1444704234633449500
9,0,0,9,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,639,neutral,e tweet does not express any sentiment towards the MMR vaccine.,8,1444704234633449500
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,positive,,0,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,positive, The tweet expresses optimism about the potential for a COVID-19 vaccine as a result of a new plan to fast-track the development.,1,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,This tweet is a factual statement and does not express a sentiment about vaccination.,3,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,positive,he user expresses hope and anticipation towards a vaccine.,40,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,"e user is simply sharing information about a new plan in the U.S. to fast-track a COVID-19 vaccine, without expressing any personal feelings or opinions about vaccination.",41,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,e tweet is simply sharing factual news about a new plan to fast-track a COVID-19 vaccine without expressing any personal sentiment or opinion about vaccines.,45,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,"e tweet does not express sentiment regarding vaccination, merely stating a fact about the US government's plan to fast-track a COVID-19 vaccine.",4,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,e tweet is factual and objective which does not express a sentiment either way.,5,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,e tweet does not express any sentiment towards vaccination.,6,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,e tweet is factual and does not express a sentiment.,7,1209768858623463400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,160,neutral,The tweet does not express a stance towards the vaccine.,8,1209768858623463400
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,,0,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,The tweet is simply giving information about a book related to vaccines and does not express an opinion.,1,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,e tweet does not express an opinion but simply states a fact about a book related to vaccines.,3,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,e tweet contains factual information without express opinion about vaccines.,40,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,"e tweet is sharing information about a book, but it does not express a personal sentiment or opinion about vaccination.",41,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,e tweet is simply stating the title of a book which is neutral and does not convey any personal sentiment or emotion about vaccinations.,45,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,"e tweet does not express any opinion, sentiment, or emotion regarding vaccines or vaccinations.",4,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,"is tweet is factual and objective, providing information about a book written by an author about parenting and vaccines.",5,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,is tweet is not expressing an opinion regarding vaccination but rather sharing information about a book about vaccines.,6,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,negative, The user expresses a negative sentiment towards the vaccine by implying it is unnecessary and potentially unsafe.,7,1328312076872405e3
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,neutral,positive,neutral,0,neutral,262,neutral,e tweet does not express any opinion about the vaccine.,8,1328312076872405e3
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,positive,,0,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,positive," The author is expressing a sentiment that is generally in favor of receiving coronavirus vaccines, as the Vatican has deemed it morally acceptable to do so.",1,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,neutral,e sentiment in the tweet is informational and does not express an opinion.,3,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,positive,he user agrees with the statement of the Vatican about the morality of using COVID-19 vaccines that have used cell lines from aborted fetuses.,40,1340348059004391400
